customer_key,r_score,f_score,m_score,monetary,segment
3975,5,5,5,243796.35,Champions
8858,2,4,5,243883.13,Loyal
3698,5,4,5,243892.44,Champions
7819,3,4,5,243975.07,Loyal
6565,4,4,5,244091.67,Champions
1681,4,4,5,244146.72,Champions
4397,2,4,5,244153.12,Loyal
1528,5,5,5,244155.23,Champions
2974,2,4,5,244164.20,Loyal
2991,5,4,5,244189.12,Champions
3035,5,5,5,244203.88,Champions
6732,1,5,5,244204.25,Loyal
7906,5,5,5,244332.76,Champions
900,4,4,5,244394.12,Champions
8160,3,4,5,244423.61,Loyal
48,2,3,5,244487.76,Regular
9003,3,3,5,244746.89,Regular
3054,4,5,5,244809.38,Champions
4975,2,2,5,244827.13,At Risk
4186,5,4,5,244943.39,Champions
9431,3,4,5,244955.83,Loyal
7900,5,3,5,244982.09,Recent
3437,2,3,5,245075.79,Regular
7579,3,4,5,245170.51,Loyal
3609,4,5,5,245281.31,Champions
2975,3,5,5,245379.86,Loyal
76,5,3,5,245495.21,Recent
2558,3,5,5,245510.04,Loyal
9990,4,4,5,245571.21,Champions
3958,4,5,5,245759.89,Champions
1393,4,5,5,245766.76,Champions
7039,1,5,5,245769.28,Loyal
4921,4,5,5,245823.56,Champions
368,3,3,5,245829.12,Regular
3941,3,5,5,245862.04,Loyal
2843,2,5,5,245871.80,Loyal
3177,2,4,5,245876.93,Loyal
8116,5,3,5,245924.40,Recent
3154,5,5,5,245930.91,Champions
8678,5,5,5,245936.73,Champions
2609,1,4,5,246339.33,Loyal
9005,3,5,5,246360.97,Loyal
8247,2,3,5,246417.87,Regular
7487,5,5,5,246446.76,Champions
7609,1,4,5,246466.22,Loyal
5754,4,5,5,246478.79,Champions
5744,3,5,5,246556.39,Loyal
2874,5,5,5,246570.55,Champions
2364,2,2,5,246648.63,At Risk
1941,4,5,5,246679.14,Champions
8544,3,3,5,246720.22,Regular
6364,5,5,5,246903.95,Champions
2853,4,5,5,246948.85,Champions
734,5,3,5,247024.48,Recent
5272,2,4,5,247090.78,Loyal
4304,1,5,5,247332.64,Loyal
9824,3,5,5,247360.40,Loyal
4702,3,4,5,247413.81,Loyal
668,5,5,5,247445.39,Champions
6866,2,4,5,247479.42,Loyal
7333,5,4,5,247534.12,Champions
9863,5,5,5,247582.21,Champions
5268,3,5,5,247598.39,Loyal
3664,4,5,5,247611.67,Champions
2857,5,4,5,247642.55,Champions
1975,2,4,5,247680.60,Loyal
2920,5,5,5,247806.67,Champions
6734,2,5,5,247847.03,Loyal
1269,3,3,5,247871.02,Regular
3682,5,5,5,247886.92,Champions
5930,5,3,5,247894.76,Recent
5042,5,4,5,248037.38,Champions
9773,3,4,5,248132.69,Loyal
3784,1,4,5,248137.28,Loyal
2473,3,4,5,248169.66,Loyal
8831,2,2,5,248266.59,At Risk
2242,3,4,5,248289.34,Loyal
133,3,5,5,248322.08,Loyal
4383,4,5,5,248324.25,Champions
1654,5,5,5,248375.10,Champions
3466,5,5,5,248379.44,Champions
907,4,4,5,248390.79,Champions
8249,1,4,5,248525.90,Loyal
8694,1,5,5,248545.59,Loyal
9088,4,5,5,248587.05,Champions
2484,2,5,5,248625.98,Loyal
1913,3,5,5,248653.84,Loyal
5036,5,4,5,248690.82,Champions
3084,2,5,5,248714.79,Loyal
3678,4,5,5,248801.43,Champions
4584,5,5,5,248936.10,Champions
6089,4,4,5,248989.63,Champions
2259,5,5,5,249083.26,Champions
5562,5,5,5,249328.30,Champions
1804,2,2,5,249368.25,At Risk
3587,3,5,5,249370.12,Loyal
6439,4,5,5,249438.63,Champions
8647,3,5,5,249463.79,Loyal
5664,5,5,5,249464.45,Champions
2313,3,4,5,249495.38,Loyal
2955,4,3,5,249497.59,Recent
7061,4,5,5,249520.93,Champions
5707,5,4,5,249560.12,Champions
4555,4,5,5,249561.91,Champions
6617,4,5,5,249630.86,Champions
4521,3,4,5,249989.64,Loyal
8424,3,5,5,250082.40,Loyal
3750,5,5,5,250149.19,Champions
4875,2,4,5,250159.39,Loyal
5242,4,5,5,250173.05,Champions
415,1,2,5,250388.80,At Risk
1317,4,5,5,250429.67,Champions
6989,5,4,5,250500.87,Champions
5249,4,3,5,250502.02,Recent
5384,4,5,5,250516.31,Champions
9070,5,4,5,250561.91,Champions
6821,3,2,5,250702.68,Regular
5052,4,4,5,250713.95,Champions
6694,4,5,5,250819.72,Champions
3832,3,5,5,250853.36,Loyal
2294,5,5,5,250873.22,Champions
3028,3,5,5,250939.04,Loyal
9168,4,5,5,251063.31,Champions
1355,2,2,5,251065.30,At Risk
3963,4,5,5,251178.41,Champions
204,5,5,5,251223.09,Champions
2028,3,4,5,251242.63,Loyal
4450,2,4,5,251243.00,Loyal
2165,4,5,5,251283.34,Champions
9890,5,5,5,251380.61,Champions
2953,3,5,5,251466.31,Loyal
8271,2,5,5,251468.38,Loyal
6263,5,4,5,251539.86,Champions
1813,5,4,5,251609.54,Champions
58,3,5,5,251631.79,Loyal
4959,1,2,5,251634.79,At Risk
3107,4,5,5,251687.99,Champions
1343,5,4,5,251700.23,Champions
8621,5,4,5,251729.23,Champions
4979,5,5,5,251732.67,Champions
7356,4,5,5,251767.19,Champions
2166,5,5,5,251882.38,Champions
1860,5,5,5,252030.77,Champions
556,1,4,5,252033.15,Loyal
4655,5,4,5,252068.75,Champions
4740,5,4,5,252127.24,Champions
7630,5,5,5,252130.47,Champions
175,2,3,5,252182.37,Regular
8654,2,5,5,252406.16,Loyal
3622,5,4,5,252468.11,Champions
4850,3,5,5,252565.18,Loyal
1892,2,5,5,252650.63,Loyal
8539,1,5,5,252748.17,Loyal
618,3,3,5,252838.74,Regular
5179,3,4,5,252849.52,Loyal
3377,3,5,5,252898.99,Loyal
3616,1,5,5,253020.59,Loyal
9603,4,5,5,253040.04,Champions
4140,3,5,5,253066.22,Loyal
8982,3,3,5,253164.83,Regular
8698,4,4,5,253182.88,Champions
3553,3,5,5,253298.32,Loyal
2328,3,4,5,253348.32,Loyal
5233,2,5,5,253381.46,Loyal
3743,4,4,5,253396.24,Champions
7367,5,5,5,253577.74,Champions
9335,4,5,5,253602.13,Champions
2663,5,5,5,253632.21,Champions
386,2,4,5,253674.25,Loyal
4697,3,5,5,253825.08,Loyal
9130,4,4,5,253962.93,Champions
364,1,4,5,253994.80,Loyal
8606,5,5,5,254059.31,Champions
845,1,5,5,254177.82,Loyal
5431,2,5,5,254280.13,Loyal
162,2,5,5,254311.92,Loyal
1923,5,3,5,254336.39,Recent
2796,4,5,5,254370.30,Champions
7663,1,2,5,254470.48,At Risk
8222,3,4,5,254506.60,Loyal
7419,4,5,5,254608.49,Champions
4398,2,4,5,254773.69,Loyal
1052,5,1,5,254875.49,Recent
2604,3,5,5,254945.87,Loyal
6813,2,1,5,254959.53,At Risk
1594,3,4,5,255416.44,Loyal
4009,2,5,5,255488.46,Loyal
9238,1,5,5,255494.41,Loyal
1751,2,5,5,255714.43,Loyal
686,2,5,5,255748.88,Loyal
2733,4,4,5,255791.11,Champions
6331,4,5,5,255849.93,Champions
8353,3,4,5,255850.47,Loyal
9560,5,5,5,255916.55,Champions
3056,3,5,5,255951.22,Loyal
3272,2,5,5,256006.09,Loyal
2832,3,5,5,256018.82,Loyal
691,5,4,5,256075.08,Champions
8652,4,5,5,256303.78,Champions
523,4,5,5,256545.16,Champions
330,4,5,5,256567.39,Champions
3759,2,4,5,256608.38,Loyal
4945,2,5,5,256610.23,Loyal
6141,1,4,5,256616.70,Loyal
9744,4,3,5,256648.94,Recent
858,5,5,5,256687.13,Champions
5135,1,1,5,256934.80,At Risk
3881,2,4,5,256963.44,Loyal
9361,4,4,5,256971.16,Champions
9634,1,4,5,256980.22,Loyal
6321,3,4,5,257102.39,Loyal
9470,2,5,5,257267.90,Loyal
1341,2,4,5,257391.24,Loyal
5976,4,5,5,257495.39,Champions
4898,5,5,5,257531.77,Champions
5844,1,4,5,257539.95,Loyal
820,3,5,5,257728.74,Loyal
8426,3,4,5,257931.81,Loyal
8796,2,4,5,257944.61,Loyal
6258,3,4,5,257980.56,Loyal
5503,5,5,5,258000.29,Champions
3518,3,4,5,258047.14,Loyal
4812,2,5,5,258103.47,Loyal
4141,4,4,5,258168.49,Champions
4029,2,5,5,258254.78,Loyal
5220,3,4,5,258279.56,Loyal
7501,5,5,5,258280.55,Champions
6817,5,5,5,258485.53,Champions
5505,2,5,5,258503.31,Loyal
3458,5,5,5,258526.79,Champions
1935,2,2,5,258554.33,At Risk
6833,5,5,5,258621.82,Champions
6958,2,3,5,258740.13,Regular
8418,1,4,5,258843.36,Loyal
5298,4,3,5,258938.89,Recent
4680,2,2,5,259159.66,At Risk
3445,4,3,5,259442.79,Recent
8877,2,5,5,259539.62,Loyal
5515,3,5,5,259567.30,Loyal
3982,3,3,5,259568.24,Regular
446,1,4,5,259850.78,Loyal
4764,3,5,5,259965.42,Loyal
9414,5,5,5,260034.82,Champions
7023,2,2,5,260060.03,At Risk
7800,4,5,5,260114.76,Champions
2168,4,5,5,260145.59,Champions
3700,4,5,5,260237.72,Champions
6389,3,5,5,260284.04,Loyal
4253,4,3,5,260285.66,Recent
7103,5,3,5,260306.77,Recent
4296,5,3,5,260345.72,Recent
1000,3,5,5,260651.27,Loyal
1480,4,5,5,260894.03,Champions
7704,5,4,5,261055.28,Champions
7398,5,4,5,261079.84,Champions
8798,2,4,5,261179.15,Loyal
3972,4,5,5,261183.00,Champions
1161,4,4,5,261356.89,Champions
3672,3,5,5,261455.13,Loyal
2382,4,5,5,261511.32,Champions
7998,1,5,5,261554.58,Loyal
2031,5,4,5,261568.15,Champions
634,3,5,5,261779.63,Loyal
5137,5,5,5,261780.56,Champions
8194,5,4,5,261787.06,Champions
5575,5,5,5,261790.45,Champions
4006,4,5,5,261794.86,Champions
8228,5,4,5,261799.84,Champions
1582,4,5,5,261820.06,Champions
8292,4,5,5,261871.88,Champions
3000,4,5,5,261874.33,Champions
7143,2,4,5,261897.62,Loyal
7855,2,3,5,262008.15,Regular
6213,5,5,5,262037.62,Champions
2628,5,5,5,262042.84,Champions
9487,3,5,5,262095.57,Loyal
4250,3,5,5,262134.10,Loyal
9677,2,2,5,262233.71,At Risk
4501,4,5,5,262459.81,Champions
3481,1,4,5,262576.33,Loyal
2441,4,5,5,262610.67,Champions
410,3,3,5,262945.17,Regular
8289,4,3,5,263001.92,Recent
3754,3,3,5,263381.65,Regular
381,5,5,5,263436.14,Champions
6176,4,3,5,263492.95,Recent
5907,3,4,5,263533.86,Loyal
1675,1,5,5,263687.07,Loyal
4520,2,4,5,263690.95,Loyal
9249,4,5,5,263794.68,Champions
9680,3,4,5,263896.43,Loyal
8134,4,5,5,263966.23,Champions
6884,5,5,5,263974.58,Champions
3503,2,4,5,264005.26,Loyal
2889,5,5,5,264046.99,Champions
4243,4,3,5,264073.27,Recent
2136,5,5,5,264251.81,Champions
4046,4,5,5,264426.27,Champions
2092,3,4,5,264509.78,Loyal
2821,3,5,5,264557.77,Loyal
971,3,5,5,264587.19,Loyal
7045,2,5,5,264597.14,Loyal
8255,2,2,5,264629.79,At Risk
3566,3,3,5,264837.35,Regular
7839,5,4,5,264869.16,Champions
4988,5,4,5,264918.84,Champions
4195,5,5,5,265107.92,Champions
560,5,5,5,265199.94,Champions
5737,4,4,5,265245.95,Champions
4941,4,5,5,265272.82,Champions
6078,4,5,5,265326.97,Champions
1150,3,3,5,265424.26,Regular
8967,3,4,5,265620.40,Loyal
5823,2,4,5,265777.45,Loyal
4914,4,5,5,265962.02,Champions
59,5,5,5,265987.72,Champions
9698,4,4,5,266008.97,Champions
5981,3,4,5,266084.27,Loyal
9379,5,5,5,266241.76,Champions
9936,4,5,5,266415.88,Champions
4651,3,4,5,266668.57,Loyal
7716,3,5,5,266705.60,Loyal
9141,3,5,5,266804.19,Loyal
4902,5,5,5,266907.59,Champions
5848,2,5,5,266934.18,Loyal
5440,5,3,5,267061.49,Recent
4256,3,4,5,267145.32,Loyal
6935,3,5,5,267150.88,Loyal
2696,3,4,5,267543.44,Loyal
88,4,5,5,267693.43,Champions
3364,5,5,5,267779.19,Champions
3583,4,3,5,267967.15,Recent
4309,2,4,5,268413.82,Loyal
6588,5,4,5,268518.91,Champions
4447,4,5,5,268540.77,Champions
3499,3,3,5,268581.19,Regular
687,1,5,5,268685.76,Loyal
2793,4,4,5,268827.34,Champions
5227,4,5,5,268891.30,Champions
1827,2,5,5,268921.39,Loyal
7870,3,5,5,269020.61,Loyal
3311,4,5,5,269131.55,Champions
1464,2,4,5,269146.69,Loyal
605,3,4,5,269194.70,Loyal
5542,5,5,5,269228.34,Champions
9781,4,5,5,269349.27,Champions
9170,5,5,5,269357.14,Champions
7737,3,5,5,269405.26,Loyal
6054,4,5,5,269413.94,Champions
78,5,4,5,269414.58,Champions
2654,4,5,5,269499.36,Champions
4505,5,5,5,269574.34,Champions
1243,2,5,5,269782.96,Loyal
1043,2,4,5,269973.11,Loyal
2570,3,2,5,270043.01,Regular
7978,1,4,5,270066.10,Loyal
65,5,5,5,270118.92,Champions
5379,3,5,5,270166.93,Loyal
3155,1,4,5,270278.12,Loyal
4387,1,5,5,270394.33,Loyal
880,3,5,5,270402.10,Loyal
5136,2,2,5,270498.85,At Risk
8123,2,2,5,270513.48,At Risk
3456,5,3,5,270564.11,Recent
9230,3,5,5,270677.82,Loyal
5850,5,3,5,270717.05,Recent
613,2,5,5,270955.23,Loyal
3818,4,4,5,271044.63,Champions
6391,2,4,5,271048.70,Loyal
7842,4,5,5,271374.25,Champions
3643,1,2,5,271591.01,At Risk
7224,3,5,5,271669.67,Loyal
4667,5,4,5,271681.55,Champions
8885,5,4,5,271888.02,Champions
8497,4,5,5,272016.80,Champions
5090,4,5,5,272034.19,Champions
6600,5,4,5,272055.59,Champions
5649,3,5,5,272093.69,Loyal
5785,2,5,5,272147.02,Loyal
3860,2,2,5,272279.66,At Risk
4129,4,5,5,272291.51,Champions
2023,5,5,5,272364.34,Champions
4510,4,5,5,272366.07,Champions
2091,4,5,5,272415.49,Champions
908,3,5,5,272429.80,Loyal
2549,4,5,5,272453.94,Champions
8896,3,4,5,272476.61,Loyal
595,4,5,5,272591.21,Champions
2605,1,2,5,272595.56,At Risk
898,2,3,5,272692.24,Regular
9253,4,5,5,272696.95,Champions
1366,4,4,5,272734.14,Champions
6770,3,5,5,272841.98,Loyal
711,4,5,5,272898.47,Champions
6259,4,4,5,272939.04,Champions
5617,5,5,5,272954.95,Champions
2886,3,3,5,273106.80,Regular
6351,5,4,5,273352.67,Champions
9429,4,5,5,273400.97,Champions
3644,4,5,5,273442.81,Champions
8435,4,3,5,273486.82,Recent
4633,2,5,5,273625.14,Loyal
625,2,4,5,273666.04,Loyal
3007,2,4,5,273717.58,Loyal
7990,3,5,5,273832.83,Loyal
6622,4,5,5,273843.69,Champions
5471,4,5,5,274389.60,Champions
1671,5,5,5,274455.67,Champions
8959,3,4,5,274515.61,Loyal
203,1,2,5,274534.33,At Risk
9288,5,3,5,274633.21,Recent
9816,3,5,5,274657.00,Loyal
5566,2,5,5,274698.90,Loyal
5656,2,2,5,274747.56,At Risk
4091,3,5,5,274807.82,Loyal
1268,3,5,5,274838.19,Loyal
3296,2,4,5,275016.56,Loyal
1227,3,3,5,275032.84,Regular
7355,5,5,5,275195.90,Champions
9013,4,5,5,275257.80,Champions
3532,2,5,5,275405.79,Loyal
6010,3,4,5,275464.81,Loyal
4923,5,5,5,275643.46,Champions
2468,3,5,5,275661.30,Loyal
1729,3,5,5,275707.23,Loyal
3141,1,4,5,275882.61,Loyal
7165,3,4,5,275936.88,Loyal
3865,4,5,5,276177.33,Champions
9760,1,5,5,276334.96,Loyal
2841,5,5,5,276360.20,Champions
4514,3,5,5,276587.95,Loyal
775,5,4,5,276685.39,Champions
274,5,5,5,276841.19,Champions
3148,3,5,5,277048.31,Loyal
8693,1,2,5,277563.66,At Risk
9537,4,5,5,277647.57,Champions
5102,4,5,5,277729.31,Champions
5576,1,3,5,277762.17,Regular
2652,1,5,5,277917.87,Loyal
4433,4,5,5,277941.68,Champions
2248,1,1,5,277967.74,At Risk
7340,4,5,5,277985.78,Champions
889,4,5,5,278098.97,Champions
1687,4,5,5,278182.79,Champions
536,1,5,5,278629.61,Loyal
5549,5,5,5,278640.92,Champions
1214,3,5,5,278739.95,Loyal
2061,5,5,5,278865.95,Champions
1877,4,5,5,279011.39,Champions
494,3,3,5,279024.00,Regular
8556,4,4,5,279033.28,Champions
7818,4,5,5,279254.68,Champions
9649,5,5,5,279292.49,Champions
7808,1,5,5,279419.47,Loyal
1374,3,4,5,279464.34,Loyal
2187,5,5,5,279555.75,Champions
1702,4,5,5,279858.45,Champions
376,2,4,5,280059.21,Loyal
4247,5,5,5,280150.07,Champions
7221,2,5,5,280225.22,Loyal
4610,4,5,5,280239.47,Champions
3829,3,4,5,280411.06,Loyal
2887,5,4,5,280536.86,Champions
4806,3,4,5,280557.88,Loyal
1738,5,5,5,280631.12,Champions
143,5,4,5,280782.71,Champions
4108,3,3,5,280838.54,Regular
1560,4,5,5,280988.12,Champions
3434,2,5,5,281053.14,Loyal
8777,2,5,5,281134.89,Loyal
1157,4,5,5,281249.00,Champions
8120,4,5,5,281443.76,Champions
2880,2,5,5,281460.18,Loyal
7712,3,3,5,281645.01,Regular
265,5,5,5,281873.53,Champions
7560,4,4,5,281985.40,Champions
7999,2,4,5,282180.22,Loyal
7927,2,3,5,282267.01,Regular
4765,4,5,5,282435.68,Champions
8367,5,4,5,282503.64,Champions
6678,2,4,5,282573.93,Loyal
4749,5,5,5,282707.79,Champions
2487,4,5,5,282766.40,Champions
2475,2,3,5,282775.04,Regular
3463,4,3,5,282928.63,Recent
2202,5,4,5,283484.03,Champions
431,3,4,5,283559.70,Loyal
3355,3,5,5,283571.41,Loyal
7971,5,5,5,283622.62,Champions
8,4,5,5,283651.65,Champions
8012,5,5,5,283895.41,Champions
2745,2,4,5,284010.93,Loyal
1373,3,5,5,284354.01,Loyal
4980,3,4,5,284471.21,Loyal
7738,5,5,5,284522.17,Champions
844,5,4,5,285137.04,Champions
8841,4,5,5,285176.22,Champions
8238,4,5,5,285279.40,Champions
7293,4,4,5,285366.49,Champions
6325,2,2,5,285446.16,At Risk
353,3,4,5,286111.72,Loyal
6549,4,5,5,286313.96,Champions
2289,5,5,5,286327.70,Champions
4150,2,5,5,286434.34,Loyal
6381,2,4,5,286690.75,Loyal
7095,2,4,5,286717.56,Loyal
1833,5,4,5,286749.98,Champions
7942,2,4,5,286935.00,Loyal
8681,4,5,5,287199.33,Champions
603,2,5,5,287284.08,Loyal
7584,1,4,5,287445.32,Loyal
4872,3,4,5,287460.24,Loyal
606,4,5,5,287553.39,Champions
3600,1,3,5,287569.97,Regular
2985,4,5,5,287933.83,Champions
4134,4,5,5,288070.24,Champions
689,3,5,5,288096.07,Loyal
4507,5,5,5,288135.31,Champions
5183,4,5,5,288150.81,Champions
2365,1,2,5,288182.92,At Risk
5139,5,4,5,288187.02,Champions
3570,3,5,5,288348.52,Loyal
4156,3,5,5,288353.34,Loyal
7357,5,5,5,288370.57,Champions
1063,5,5,5,288378.50,Champions
8177,5,4,5,288629.30,Champions
3060,5,4,5,288689.24,Champions
2083,4,5,5,288725.74,Champions
5015,3,5,5,288909.32,Loyal
833,3,4,5,288921.56,Loyal
8892,5,5,5,289078.00,Champions
8626,2,2,5,289282.38,At Risk
2580,5,4,5,289325.45,Champions
2274,5,5,5,289433.30,Champions
2638,5,5,5,289445.72,Champions
5527,4,4,5,289476.61,Champions
4079,5,4,5,289624.16,Champions
9985,4,5,5,289658.49,Champions
3950,3,4,5,289755.78,Loyal
6731,4,5,5,289860.21,Champions
920,5,4,5,289869.40,Champions
1864,1,2,5,290123.72,At Risk
9527,4,5,5,290126.64,Champions
1523,3,5,5,290130.20,Loyal
7623,4,3,5,290134.51,Recent
512,3,5,5,290134.57,Loyal
4761,4,3,5,290253.70,Recent
9784,5,4,5,290444.01,Champions
5517,2,5,5,290657.14,Loyal
6162,4,5,5,290924.99,Champions
881,4,5,5,290950.81,Champions
6658,2,5,5,290995.37,Loyal
750,4,5,5,291045.35,Champions
6038,4,5,5,291077.05,Champions
4572,3,5,5,291202.20,Loyal
3995,4,5,5,291260.10,Champions
7513,5,5,5,291264.72,Champions
7695,4,4,5,291452.34,Champions
4451,3,4,5,291715.32,Loyal
1428,4,5,5,291861.47,Champions
8525,4,5,5,291863.52,Champions
3514,4,3,5,292040.35,Recent
6494,5,5,5,292056.38,Champions
291,4,4,5,292138.23,Champions
6860,5,5,5,292181.58,Champions
9651,5,5,5,292734.87,Champions
4673,5,5,5,292850.89,Champions
9432,5,5,5,293113.52,Champions
7931,4,5,5,293286.51,Champions
5037,3,4,5,293422.25,Loyal
1429,2,5,5,293533.97,Loyal
1614,5,5,5,293883.71,Champions
2469,5,5,5,294000.26,Champions
9791,5,5,5,294129.05,Champions
487,3,5,5,294164.00,Loyal
6272,2,5,5,294218.85,Loyal
4593,4,5,5,294386.70,Champions
3999,2,4,5,294491.24,Loyal
2349,5,4,5,294511.05,Champions
9236,4,5,5,294523.85,Champions
4971,4,4,5,294594.86,Champions
3857,4,4,5,295369.19,Champions
6337,3,4,5,295397.81,Loyal
2288,5,5,5,295422.46,Champions
3182,3,4,5,295610.89,Loyal
5280,5,5,5,295664.94,Champions
9259,4,4,5,295717.21,Champions
1040,5,5,5,296303.88,Champions
6530,4,5,5,296308.10,Champions
720,2,5,5,296323.75,Loyal
8590,4,5,5,296382.71,Champions
8193,3,4,5,296783.23,Loyal
1591,5,4,5,296791.19,Champions
3689,3,5,5,296875.11,Loyal
184,5,4,5,296929.17,Champions
7363,2,4,5,296957.78,Loyal
597,5,5,5,297007.62,Champions
8510,3,4,5,297103.66,Loyal
8945,5,5,5,297116.08,Champions
178,5,5,5,297457.92,Champions
1674,5,5,5,297911.13,Champions
6320,5,5,5,298198.90,Champions
9411,2,5,5,298452.34,Loyal
1690,1,5,5,298460.27,Loyal
4986,2,5,5,298483.82,Loyal
872,2,5,5,298501.20,Loyal
3561,2,5,5,298804.50,Loyal
758,2,4,5,298904.29,Loyal
6057,4,5,5,298927.69,Champions
343,3,5,5,298963.88,Loyal
7764,2,5,5,299296.01,Loyal
8849,5,4,5,299332.19,Champions
9199,4,5,5,299441.23,Champions
837,2,5,5,299480.50,Loyal
2737,5,3,5,299617.22,Recent
5094,5,4,5,299819.18,Champions
1400,5,5,5,299898.02,Champions
7444,4,5,5,299948.99,Champions
4546,5,4,5,300051.71,Champions
1319,5,5,5,300116.36,Champions
5189,4,5,5,300131.93,Champions
9867,5,5,5,300209.82,Champions
1601,2,4,5,300233.70,Loyal
6001,5,3,5,300240.08,Recent
2669,1,4,5,300485.65,Loyal
809,2,5,5,300882.30,Loyal
3847,5,5,5,300892.14,Champions
8055,4,4,5,300899.12,Champions
5091,3,3,5,301202.64,Regular
9687,3,3,5,301645.19,Regular
9266,3,4,5,301798.25,Loyal
3322,4,5,5,301994.55,Champions
8575,4,4,5,302025.52,Champions
9577,5,5,5,302229.86,Champions
3040,5,5,5,302307.38,Champions
5415,5,4,5,302403.90,Champions
5663,5,5,5,302711.24,Champions
6348,5,5,5,302750.25,Champions
3441,5,4,5,302825.07,Champions
9945,4,3,5,302860.08,Recent
6576,5,5,5,303094.34,Champions
1259,4,5,5,303110.51,Champions
8816,3,3,5,303114.32,Regular
9154,1,4,5,303239.97,Loyal
1834,4,5,5,303435.78,Champions
7544,2,5,5,303480.82,Loyal
3479,5,5,5,303859.74,Champions
3250,5,5,5,304068.43,Champions
8399,5,5,5,304229.34,Champions
5262,4,3,5,304504.67,Recent
7397,3,3,5,304692.01,Regular
7644,5,4,5,304777.37,Champions
3044,4,5,5,304862.90,Champions
2718,3,5,5,305083.42,Loyal
4719,5,5,5,305503.86,Champions
1510,4,4,5,305554.65,Champions
3702,4,5,5,305558.95,Champions
2662,3,5,5,305621.88,Loyal
3469,4,5,5,305694.95,Champions
6132,4,5,5,305804.98,Champions
317,3,3,5,305988.91,Regular
7938,3,4,5,306066.34,Loyal
1024,2,5,5,306128.75,Loyal
9042,4,5,5,306619.10,Champions
1030,5,5,5,306686.34,Champions
2069,5,5,5,306875.91,Champions
802,4,5,5,306899.77,Champions
8583,5,4,5,307089.81,Champions
4037,4,5,5,307302.28,Champions
4733,3,5,5,307494.71,Loyal
8916,3,5,5,307524.60,Loyal
5982,5,5,5,307859.71,Champions
6828,4,5,5,308277.10,Champions
2351,5,5,5,308444.94,Champions
5210,3,5,5,308543.97,Loyal
9341,4,5,5,308901.93,Champions
8042,4,5,5,308908.20,Champions
4239,2,3,5,308911.18,Regular
8732,5,5,5,309112.02,Champions
7083,5,5,5,309140.06,Champions
4143,4,5,5,309145.25,Champions
1425,5,5,5,309270.33,Champions
6895,2,5,5,309418.35,Loyal
875,4,4,5,309633.82,Champions
8425,5,4,5,309694.66,Champions
9399,5,5,5,310185.58,Champions
8104,5,5,5,310231.39,Champions
797,5,4,5,310327.86,Champions
9178,5,4,5,310361.09,Champions
6274,5,4,5,310833.51,Champions
8339,5,3,5,310946.12,Recent
6868,4,4,5,311160.67,Champions
7469,4,3,5,311420.88,Recent
2268,3,5,5,311734.02,Loyal
7955,5,4,5,311901.60,Champions
5284,4,5,5,311980.66,Champions
7881,5,5,5,312145.00,Champions
5944,4,5,5,312145.35,Champions
5751,5,3,5,312277.71,Recent
2275,4,5,5,312325.74,Champions
388,5,5,5,312334.77,Champions
9113,4,5,5,312417.37,Champions
7683,2,5,5,312518.78,Loyal
3550,5,3,5,312608.53,Recent
6228,5,5,5,312836.21,Champions
9161,5,5,5,313180.34,Champions
2531,1,5,5,313191.20,Loyal
7596,3,5,5,313382.91,Loyal
7299,3,5,5,313394.23,Loyal
9108,5,5,5,313692.39,Champions
4578,3,5,5,314044.67,Loyal
2155,4,5,5,314141.84,Champions
2787,3,5,5,314209.54,Loyal
1053,3,5,5,314384.42,Loyal
6856,2,5,5,314410.99,Loyal
142,3,5,5,314590.99,Loyal
1126,5,5,5,314671.08,Champions
432,4,5,5,314755.58,Champions
5452,4,5,5,314897.26,Champions
4700,3,4,5,315071.32,Loyal
1101,4,5,5,315274.30,Champions
6879,4,5,5,315526.00,Champions
5333,5,4,5,315618.81,Champions
7865,4,5,5,315714.94,Champions
6302,5,4,5,315812.91,Champions
622,2,3,5,315853.42,Regular
2894,3,5,5,315940.07,Loyal
5193,4,5,5,316244.90,Champions
1111,4,5,5,316251.85,Champions
397,1,5,5,316329.87,Loyal
2929,4,5,5,316460.70,Champions
4826,1,4,5,316530.40,Loyal
5553,4,5,5,316532.89,Champions
4295,4,4,5,316673.75,Champions
3391,5,5,5,316762.78,Champions
1839,4,5,5,317096.06,Champions
5356,3,5,5,317284.25,Loyal
8980,4,5,5,317455.34,Champions
1057,3,4,5,317491.63,Loyal
1938,5,5,5,317503.38,Champions
2368,4,5,5,317625.52,Champions
7928,4,4,5,317918.71,Champions
6305,5,5,5,317930.92,Champions
8165,5,5,5,318211.27,Champions
6906,5,1,5,318378.56,Recent
313,4,5,5,318557.07,Champions
2959,5,4,5,318812.15,Champions
1931,1,4,5,319146.83,Loyal
6383,2,5,5,319178.64,Loyal
7271,2,4,5,319824.53,Loyal
4480,5,5,5,319889.92,Champions
8356,3,5,5,320012.26,Loyal
2812,1,5,5,320098.58,Loyal
1972,4,5,5,320200.55,Champions
1516,5,5,5,320394.88,Champions
4846,5,5,5,320766.15,Champions
9112,2,5,5,320944.95,Loyal
9014,5,5,5,321014.17,Champions
6634,2,3,5,321313.00,Regular
9912,5,4,5,321332.38,Champions
3916,3,5,5,321535.33,Loyal
5141,4,5,5,321546.72,Champions
9447,3,5,5,322052.66,Loyal
8928,2,4,5,322065.45,Loyal
